"","new_genes","BR1_15","BR1_30","BR1_60","BR1_75","BR3_15","BR3_30","BR3_60","BR3_75","BR4_15","BR4_30","BR4_60","BR4_75","BR5_15","BR5_30","BR5_60","BR5_75","old_genes"
"1871","SACI_RS09825",21.3725702589113,12.6716760309537,13.5116279737738,39.4661115822492,60.5250644723787,24.4317281598287,10.2895946671348,98.7763328963477,17.7994663474579,36.3211145354722,12.4652264354497,28.4344021160083,45.325614984703,24.9769583728521,17.7178137035501,79.1259953737069,"Saci_2032"
"1872","SACI_RS09830",117.549136424012,91.8696512244141,19.3023256768196,103.219061061267,154.063800475146,73.2951844794861,7.71719600035112,175.945342971619,66.1123035762722,48.4281527139629,27.4234981579893,85.3032063480251,135.976844954109,39.9631333965634,10.1244649734572,223.248344090102,"Saci_2033"
"1873","SACI_RS09835",248.456129259843,212.250573518474,150.558140279193,100.183206324171,225.593422124321,181.880642967614,154.343920007022,83.3425308812934,300.048147000005,214.89992766821,139.610536077036,151.650144618711,279.507959072335,164.847925260824,154.398090845222,138.470491903987,"Saci_2034"
"1874","SACI_RS09840",42.7451405178225,53.8546231315531,19.3023256768196,576.812400048258,90.7875967085681,59.7220021684702,30.8687840014045,490.794904078728,45.7700563220346,36.3211145354722,27.4234981579893,549.731774242828,35.2532560992134,29.9723500474226,22.7800461902787,454.974473398815,"Saci_2035"
"1875","SACI_RS09845",507.598543649143,408.661551998256,137.046512305419,956.29424218527,525.467605192015,483.205290272168,234.088278677317,1373.60837933983,333.104298788141,369.264664443967,169.527079522115,1142.11515165967,405.412445140955,399.631333965634,129.086928411579,1133.19729088773,"Saci_2036"
"1876","SACI_RS09850",48.0882830825503,44.3508661083379,32.8139536505934,470.557484249895,85.28531812017,51.5780927818606,7.71719600035112,530.922789317869,45.7700563220346,24.2140763569815,27.4234981579893,241.692417986071,47.8437047060754,34.967741721993,27.8422786770073,494.537471085668,"Saci_2037"
"1877","SACI_RS09855",5.34314256472782,9.50375702321526,3.86046513536393,81.9680779015946,8.2534178825971,8.14390938660957,0,135.817457732478,10.1711236271188,3.02675954462268,0,56.8688042320167,7.55426916411717,4.99539167457043,0,110.211207841949,"Saci_2038"
"1878","SACI_RS09860",467.524974413684,392.821956959564,519.232560706448,613.242656893411,473.195958602234,358.332013010821,450.169766687149,716.128413498521,536.526771330517,378.344943077835,418.831608231109,454.950433856134,420.520983469189,499.539167457043,430.289761371931,675.396889082713,"Saci_2039"
"1879","SACI_RS09865",18.7009989765474,3.16791900773842,7.72093027072786,9.10756421128828,5.50227858839807,8.14390938660957,7.71719600035112,15.4338020150543,25.427809067797,0,2.49304528708993,14.2172010580042,12.5904486068619,4.99539167457043,0,11.3037136248153,"Saci_2040"
"1880","SACI_RS09870",336.617981577852,266.105196650027,115.813954060918,1241.6645874723,409.919754835656,266.034373295913,154.343920007022,1728.58582568608,177.994663474579,130.150660418775,82.2704944739677,781.94605819023,309.725035728804,194.820275308247,86.0579522743863,1336.66413613441,"Saci_2041"
"1881","SACI_RS09875",136.250135400559,120.38092229406,40.5348839213213,598.063383207931,275.113929419903,133.017186647956,59.1651693360252,830.338548409923,96.6256744576286,69.6154695263217,27.4234981579893,502.341104049481,138.494934675481,69.935483443986,27.8422786770073,737.567314019197,"Saci_2042"
"1882","SACI_RS09880",82.8187097532812,76.030056185722,71.4186050042327,72.8605136903063,66.0273430607768,54.2927292440638,56.5927706692415,58.6484476572064,55.9411799491534,78.6957481601897,64.8191774643382,47.3906701933473,83.0969608052888,34.967741721993,60.7467898407433,79.1259953737069,"Saci_2043"
"1883","SACI_RS09885",77.4755671885533,44.3508661083379,28.9534885152295,57.6812400048258,35.7648108245874,62.4366386306734,33.4411826681882,21.6073228210761,38.1417136016955,30.2675954462268,22.4374075838094,90.0422733673598,47.8437047060754,29.9723500474226,25.311162433643,64.9963533426878,"Saci_2044"
"1884","SACI_RS09890",21.3725702589113,25.3433520619073,1.93023256768196,6.07170947419219,13.7556964709952,5.42927292440638,5.14479733356741,9.26028120903259,10.1711236271188,24.2140763569815,0,18.9562680773389,15.1085383282343,4.99539167457043,7.59334873009291,8.47778521861146,"Saci_2045"
"1885","SACI_RS09895",74.8039959061894,72.8621371779836,63.6976747335048,121.434189483844,71.5296216491749,97.7269126393148,48.8755746688904,95.6895724933368,66.1123035762722,66.588709981699,32.4095887321691,61.6078712513514,75.5426916411717,54.9493084202747,27.8422786770073,62.170424936484,"Saci_2046"
"1886","SACI_RS09905",24.0441415412752,31.6791900773842,30.8837210829114,24.2868378967688,52.2716465897816,38.0049104708447,30.8687840014045,30.8676040301087,55.9411799491534,57.5084313478309,34.902634019259,37.9125361546778,40.2894355419582,34.967741721993,20.2489299469144,36.7370692806496,"Saci_2048"
"1887","SACI_RS09910",18.7009989765474,12.6716760309537,15.4418605414557,12.1434189483844,11.0045571767961,10.8585458488128,7.71719600035112,15.4338020150543,10.1711236271188,15.1337977231134,17.4513170096295,18.9562680773389,5.03617944274478,14.9861750237113,2.5311162433643,19.7814988434267,"Saci_2049"
"1888","SACI_RS09915",29.387284106003,12.6716760309537,9.65116283840982,12.1434189483844,22.0091143535923,21.7170916976255,12.8619933339185,27.7808436270978,17.7994663474579,21.1873168123588,7.4791358612698,14.2172010580042,2.51808972137239,19.9815666982817,10.1244649734572,8.47778521861146,"Saci_2050"
"1889","SACI_RS09920",5.34314256472782,15.8395950386921,5.79069770304589,9.10756421128828,2.75113929419903,10.8585458488128,5.14479733356741,15.4338020150543,2.5427809067797,0,2.49304528708993,9.47813403866945,7.55426916411717,9.99078334914086,0,8.47778521861146,"Saci_2052"
"1890","SACI_RS09925",10.6862851294556,3.16791900773842,9.65116283840982,6.07170947419219,8.2534178825971,2.71463646220319,15.4343920007022,6.17352080602173,17.7994663474579,12.1070381784907,14.9582717225396,4.73906701933473,10.0723588854896,4.99539167457043,17.7178137035501,16.9555704372229,"Saci_2053"
"1891","SACI_RS09930",13.3578564118195,9.50375702321526,13.5116279737738,0,13.7556964709952,16.2878187732191,5.14479733356741,18.5205624180652,10.1711236271188,9.08027863386804,2.49304528708993,18.9562680773389,30.2170766564687,24.9769583728521,12.6555812168215,2.82592840620382,"Saci_2054"
"1892","SACI_RS09935",18.7009989765474,25.3433520619073,15.4418605414557,24.2868378967688,16.5068357651942,16.2878187732191,10.2895946671348,6.17352080602173,25.427809067797,6.05351908924536,9.97218114835973,18.9562680773389,27.6989869350963,39.9631333965634,12.6555812168215,33.9111408744458,"Saci_2055"
"1893","SACI_RS09940",219.06884515384,212.250573518474,194.953489335878,273.226926338649,211.837725653326,154.734278345582,192.929900008778,348.803925540228,111.882359898307,130.150660418775,149.582717225396,213.258015870063,88.1331402480336,124.884791864261,149.335858358494,302.374339463809,"Saci_2056"
"1894","SACI_RS09945",2006.3500330553,1416.05979645907,596.441863413727,561.633126362777,2077.11016712027,1417.04023327006,540.203720024578,512.402226899804,1846.05893832206,1144.11510786737,513.567329140526,639.774047610188,1954.03762378497,1014.0645099378,566.970038513604,751.696956050216,"Saci_2057"
